,author,author_link,text,date,likes,comments,shares,theme
131,Saira Azhar Basra - HR Lead- MBA HR- Global Talent Acquisition -HRBP,https://www.linkedin.com/in/saira-azhar-basra-hr-lead-mba-hr-global-talent-acquisition-hrbp-2957016b?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAA7gTFEBCrOrRoD9wfWIIf9K1Ae_x1F4SmE,"We're hiring for the position of Payroll Officer at CBE in Dubai, UAE, with experience in the Construction industry.Join our team in Dubai as a Payroll Officer, where you will oversee payroll operations, ensure compliance with UAE labor laws, and provide HR support.Key Responsibilities:- Accurately process payroll data and meet deadlines- Manage employee benefits, leaves, terminations, and resignations.- Uphold compliance with UAE labor laws and company policies- Address payroll queries and resolve issues promptly- Collaborate with HR for seamless employee onboarding and offboarding processesRequirements:- Minimum 5 years of payroll experience, preferably in construction- Profound understanding of UAE labor laws and payroll regulations- Proficiency in payroll software- Strong communication and analytical skills- Bachelor's degree in Accounting, Finance, or related fieldWhat We Offer:- Competitive salary and benefits- Opportunity to be part of a leading construction company- Engaging and collaborative work environmentTo Apply:If you're a dedicated payroll professional seeking a new opportunity, kindly send your resume and cover letter to hr@cbe.ae.",2025-04-25 09:17:51,55,10,9,finance
132,Haris Rafiq,https://www.linkedin.com/in/haris-rafiq-2a5252b5?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABhrTB0B_x6HJYtgKyeOEg_bU-STMfwPjxs,"🚀 This edition helps you build an ATS-friendly resume for Assistant Finance Manager jobs in 2025.We share a real, results-focused resume layout that passes ATS scans and ranks well on Google and LinkedIn. It highlights budgeting, financial planning, ERP skills (SAP, Oracle), and tools like Excel and Power BI. You’ll also find keywords recruiters search for and formatting tips that help your CV stand out.✅ Perfect for job seekers in finance and accounting ✅ Aligned with recruiter search behaviour and ATS systems ✅ Built using Google ranking factors (on-page SEO, keywords, mobile-friendly format)Keywords included:For ATS Friendly Resume Writing Service, please whatsapp us +92312-1053373 hashtag#ATSResume hashtag#FinanceManager hashtag#ERPSystems hashtag#Budgeting hashtag#ResumeTips hashtag#JobSearch hashtag#AccountingJobs hashtag#CareerAdvice hashtag#PowerBI hashtag#SAP",2025-04-25 10:17:51,0,0,0,finance
133,Anthony Guez,https://www.linkedin.com/in/anthony-guez?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAsUv7ABN6sQqKkLZMokOCtBdW7IM6GzSB4,"𝑈𝑛 𝐶𝐸𝑂 𝑚’𝑎 𝑑𝑖𝑡 𝑢𝑛 𝑗𝑜𝑢𝑟 𝑒𝑛 𝑝𝑎𝑟𝑙𝑎𝑛𝑡 𝑑𝑒 𝑠𝑜𝑛 𝐷𝐴𝐹 :“𝐈𝐥 𝐜𝐨𝐜𝐡𝐚𝐢𝐭 𝐭𝐨𝐮𝐭𝐞𝐬 𝐥𝐞𝐬 𝐜𝐚𝐬𝐞𝐬. 𝐌𝐚𝐢𝐬 𝐢𝐥 𝐧𝐞 𝐟𝐚𝐢𝐬𝐚𝐢𝐭 𝐩𝐚𝐬 𝐥𝐚 𝐝𝐢𝐟𝐟𝐞́𝐫𝐞𝐧𝐜𝐞.”Solide techniquement.Carré sur les process.Rien à dire sur l’exécution.Et pourtant… il a été remercié.Parce qu’un DAF – surtout en externe – ce n’est pas juste un bon technicien.C’est un accélérateur de décisions, un sparring-partner du dirigeant, un catalyseur de croissance.👁️ D'abord, la vision entrepreneurialeUn bon DAF ne se contente pas d’analyser le passé.Il challenge, il projette, il ouvre le champ des possibles.Il ne dit pas “impossible” mais “voilà comment on pourrait y arriver”.C’est cette capacité à penser comme un fondateur, tout en gardant la rigueur d’un financier, qui crée de la valeur.🎙️ Ensuite, l'art de la communicationLe vrai enjeu, ce n’est pas de savoir.C’est de transformer les chiffres en décisions.Savoir quand être diplomate, et quand frapper fort pour éviter un mur.La finance n’est qu’un langage.Le talent, c’est de l’utiliser au bon moment, avec les bons mots, pour embarquer tout le monde.𝐂’𝐞𝐬𝐭 𝐜̧𝐚 𝐪𝐮𝐢 𝐟𝐚𝐢𝐭 𝐥𝐚 𝐝𝐢𝐟𝐟𝐞́𝐫𝐞𝐧𝐜𝐞 𝐞𝐧𝐭𝐫𝐞 𝐮𝐧 𝐩𝐚𝐫𝐭𝐞𝐧𝐚𝐢𝐫𝐞 𝐬𝐭𝐫𝐚𝐭𝐞́𝐠𝐢𝐪𝐮𝐞… 𝐞𝐭 𝐮𝐧 𝐬𝐢𝐦𝐩𝐥𝐞 𝐞𝐱𝐞́𝐜𝐮𝐭𝐚𝐧𝐭.",2025-04-25 08:17:51,97,5,0,finance
134,Indra Nugraha,https://www.linkedin.com/in/indra-nugraha-192554203?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADPfXP4BFKn2l97wMcaapJrQAwUqeblws28,Dengan senang hati saya sampaikan bahwa saya memulai posisi baru sebagai Credit Analyst di JACCS MPM Finance Indonesia!,2025-04-25 05:17:51,13,7,0,finance
135,Riya Das Saha,https://www.linkedin.com/in/riya-das-saha-9114b0345?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFZkgB0BAKchzek7xnR_6hZxes6SYP3x-Uw,Infosys Job Openings March 2025Salary: Rs. 8-30 LPA 150+ Openings for Freshers and Experienced 📍👉 Salary: Rs. 8-30 LPA Work from Home and Hybrid RolesLike and hashtag#interested so it can reach job seekers.Comment your hashtag#Mail-Id 𝐍𝐨𝐭𝐞:-Apply for Referral - https://rb.gy/nukn1qComment hashtag#Interested to get shortlisted within 24 hours.The shortlisting process will start from today onwards.Comment hashtag#YourTotalExperience to get shortlisted within 24 hours.The shortlisting process will start from today onwards.Explore a Range of Positions:1. HR Freshers/Interns 2. Marketing Enthusiasts3. Data Entry Maestros4. Bpo/Kpo Voice Process5. Finance & Accounting Aficionados6. Software Developer7. IT Support Specialist8. Data Analyst9. Marketing Coordinator10. Human Resources Associate11. Business Analyst12. UI/UX Designer13. Cybersecurity Specialist14. Cloud Solutions Architect15. Digital Marketing Manager16. Project Manager,2025-04-25 11:17:51,17,35,0,finance
136,Mayank Sharma,https://www.linkedin.com/in/mayank-sharma-40a964a0?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABV_r0oBA1fVnCxIOwLkI148NQ_AUaAhw68,"I almost quit MBA in 3 months.Couldn’t deal with the food. The weather. The loneliness.My parents didn’t know. I didn’t tell anyone.I was certain I wouldn’t last.Until someone walks into my life. Having no idea that he is about to change everything for me.IMT Nagpur very well knows this gentlemen. Students love him. I hated Finance but his class was mandatory. Don’t know how or when but I soon found myself venting, crying, figuring life out in his cabin.He didn’t have answers but he was wise enough to figure I didn’t need answers. I just needed support and some guidance to turn it around.It’s moments like these that changed things for me.Few months later, I was :⇾ cracking interviews⇾ killing stage fear⇾ balancing everythingAll because someone held me at the right time.MBA gave me a degree.But Pawan Sir gave me something far bigger. Strength when I had none.If someone ever showed up for you at your lowest—tag them. Let them know they didn’t just make a difference. They were the difference.Pawan Jain Institute of Management Technology, Nagpurhashtag#careerhashtag#MBAhashtag#imthashtag#mentorhashtag#lifelessons",2025-04-25 08:17:51,258,23,0,finance
137,Nathalie ABRAHAM,https://www.linkedin.com/in/abraham-nathalie-anne-19620?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABrBv68BXfOUreTNlatLouHRzp_RbsoBZY0,Des milliards dépensés pour se substituer à l’Etat : enquête sur la République des consultantsPortrait d'Emmanuel Macron dans les couloirs du ministère de l'Economie et des Financeshttps://lnkd.in/eanfhUbX,2025-04-25 10:17:51,14,6,0,finance
138,HR Kajal,https://www.linkedin.com/company/hr-kajals/posts,"Accenture Job Openings March 2025Salary: Rs. 8-30 LPA 150+ Openings for Freshers and Experienced 📍👉 Salary: Rs. 8-30 LPA Work from Home and Hybrid Roles📩 𝐁𝐨𝐨𝐤 𝐲𝐨𝐮𝐫 𝐢𝐧𝐭𝐞𝐫𝐯𝐢𝐞𝐰 𝐮𝐬𝐢𝐧𝐠 𝐭𝐡𝐞 𝐥𝐢𝐧𝐤 𝐛𝐞𝐥𝐨𝐰. 𝐎𝐧𝐜𝐞 𝐜𝐨𝐦𝐩𝐥𝐞𝐭𝐞𝐝, 𝐲𝐨𝐮’𝐥𝐥 𝐫𝐞𝐜𝐞𝐢𝐯𝐞 𝐚𝐧 𝐮𝐩𝐝𝐚𝐭𝐞 𝐝𝐢𝐫𝐞𝐜𝐭𝐥𝐲 𝐯𝐢𝐚 𝐞𝐦𝐚𝐢𝐥.check _link : https://rb.gy/1x7glqComment hashtag#Interested to get shortlisted within 24 hours.The shortlisting process will start from today onwards.Explore a Range of Positions:1. HR Freshers/Interns 2. Marketing Enthusiasts3. Data Entry Maestros4. Bpo/Kpo Voice Process5. Finance & Accounting Aficionados6. Software Developer7. IT Support Specialist8. Data Analyst9. Marketing Coordinator10. Human Resources Associate11. Business Analyst12. UI/UX Designer13. Cybersecurity Specialist14. Cloud Solutions Architect15. Digital Marketing Manager16. Project Manager",2025-04-25 07:17:51,38,40,0,finance
139,Myriam SIOUANE,https://www.linkedin.com/in/myriam-siouane-9298a95a?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAyXK_EB5nSmEOAAM7-RNCVtXBfhNdyGGPw,"Chers LinkedIners,Je recrute pour le compte d'un grand Groupe industriel leader dans la production aluminium, PVC, epoxy et dérivés sis à Bir Mourad Rais les profils suivants:-  02 Agents Relations bancaires (Finances)-  01 IT Help Desk- Lieu de travail: Bir Mourad Rais.- Mobilité : Aptent aux déplacements - Disponibilité : Immédiate. - Cadre de travail agréable et stable.Merci d'adresser vos candidatures à : Myriam.siouane24@gmail.com en mentionnant l'intitulé du poste dans l'objet du mail.Bon courage à tous. 😊",2025-04-25 11:17:51,14,3,1,finance
140,Autorité des marchés financiers (AMF) – France,https://www.linkedin.com/company/autorit-des-march-s-financiers-amf-france/posts,"📱 Certificat de l’hashtag#influence responsable : nous avons procédé, avec l’ARPP - Autorité de Régulation Professionnelle de la Publicité, à la mise à jour du module de formation destiné aux influenceurs dans la finance, pour intégrer les évolutions liées au règlement européen hashtag#MiCA. Le module dédié à la hashtag#publicité financière du certificat de l’influence responsable vise à accompagner et professionnaliser l’activité des influenceurs réalisant des communications commerciales en matière d’investissement et à protéger les épargnants contre certaines dérives.Parce que l’épargne d’une vie est un sujet important pour chacun, nous invitons les influenceurs qui aborderaient ou souhaiteraient aborder des sujets en lien avec l’hashtag#investissement à franchir le pas et à passer ce module spécifique au secteur financier du « certificat de l’influence responsable ». Par ailleurs, nous encourageons vivement les professionnels de la finance ayant recourt à des influenceurs pour réaliser la promotion de services financiers et sur hashtag#cryptoactifs à opter pour des influenceurs certifiés par l’ARPP.Pour en savoir plus, consultez notre site ➡️ https://cutt.ly/ErhXmXbT",2025-04-25 11:17:51,31,0,4,finance
141,TeawithAdri,https://www.linkedin.com/company/teawithadri/posts,"Have you seen my article about setting up an HR department? It is a challenging task, but you'll find some advice on how to do it when you are running a one-man show..👇https://lnkd.in/eqXtU8Ej",2025-04-25 11:44:51,0,0,0,finance
142,Hilary Lewis 🔎🏦,https://www.linkedin.com/in/hilary-lewis-marketing?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABgNsYEBGs5JABKDJEex1zBGgLTAZnKDkSM,"I’m completely guilty.I don’t talk about who I actually work with enough!I work from home most days but still somehow manage to message everyone roughly 74 times before lunch.Here’s who puts up with me and what I think of them:Callum – The founder. Big picture thinker, annoyingly calm. Usually tells me to trust my gut (and he’s normally right).Cameron – The straight talker. If I need the real story behind a client deal, he’s my first call.Dan – The one I bug when I need anything bridging related to actually make sense.Aiden – New-ish, already flying. Doesn’t know I’m secretly plotting to pull him in for video content soon.Michael – Quietly switched on. Always smiling. Definitely a team player.Ruby – Works with me. 18, creative, brave, takes on anything I throw at her. Gold dust.Helen – Our back office hero. We mostly chat when I’m onboarding introducers. Always two steps ahead.It’s a solid team. Smart, human, and actually good to work with.If you’ve only ever seen the Winchester Corporate Finance logo, now you know the people behind it.Question is… which team member would you want to work with for a day?",2025-04-25 08:17:51,93,52,0,finance
143,MARGO,https://www.linkedin.com/company/margofr/posts,"💼 MARGO recrute un(e) Collaborateur·trice hashtag#Comptable !Et si vous redonniez du sens à la comptabilité ?Chez MARGO, ce métier est stratégique : il est à la croisée de la Finance, de la Data et de l’Innovation. Pas un simple service support : un vrai partenaire clé de la performance de l’entreprise.Postulez ici : https://lnkd.in/eXBvr-Tw🎯 Votre mission : ✔ Participer à l’élaboration des comptes annuels et des liasses fiscales ✔ Collaborer avec nos équipes en Pologne et au Royaume-Uni ✔ Gérer les paiements, notes de frais et déclarations fiscales ✔ Être un point de contact fiable pour tous les départements🚀 Ce que vous allez vivre chez nous : 🔸 Une vision 360° du pilotage d’une entreprise internationale 🔸 Un accompagnement de proximité avec notre RAF, Pauline Roscoët 🔸 Une montée en compétences continue, dans un environnement stimulantRejoignez une équipe pilotée par Olivier Hémar. 👋 Léa Condette, Bilal Lalmi, Laurent Benarroche, Sophie Blondeau, Lisa Sargin Colpé📬 Envie de rejoindre une entreprise où la comptabilité a un vrai rôle à jouer ? 👉 Postulez dès maintenant : https://lnkd.in/eXBvr-Tw",2025-04-25 10:17:51,12,3,2,finance
144,Priyanka Shankar,https://www.linkedin.com/in/priyanka-shankar-b86a89143?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACLdc1YBV5-xMPzcxU6QgYMELkaabhQpHs8,"Hiring Alert!Forvis Mazars India is hiring for its Deal Advisory team in Central Delhi. With relevant experience in Financial modelling, Pre-deals, front-end Investment Banking, Deal Advisory, Corporate Finance, and Financial Modelling Financial Research ( India Practice) Qualification- CA/CFA/MBAExperience- 0-2 yearsLocation- Delhi, CPKRAs:• Candidate will be working in the front end investment banking domain• Analysis of financial statements: Income Statement, Balance Sheet & Cash Flow Statement (incl. Free cash flow, funds from operations) of public and private companies• Detailed preparation of Information Memorandum, Teasers, Financial Models, company profiles, Investor profiling, Industry research, Transaction analysis & strategic presentations• Conduct extensive market & industry researchPlease mention subject line as ""Deal Advisory resume""Interested people can share their resume atjobs@mazars.co.inRohit Goyal",2025-04-25 08:17:51,79,13,2,finance
145,Chanraksmey K.,https://www.linkedin.com/in/chanraksmey-k-36b292258?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAD9mwIMB_zQEXzmsNtaBHbQK9aIa37g496I,"💥PPCBank is seeking passionate and dynamic candidates for various positions at their Head Office and IT Department:🏦**Head Office:**🏦- Senior Officer, Sales Trade Finance (01 Post)- Senior/Officer, General Planning (02 Posts)- Officer, Graphic Designer (01 Post)**IT Department:**- Assistant Manager, Card Management System (02 Posts)- Senior Officer IT Security (01 Post)- Senior Officer, Server and Infrastructure (02 Posts)- Senior Officer Core Banking (02 Posts)- Officer IT Security (02 Posts)- Officer IT Planning (02 Posts)- Officer, Digital Channels (02 Posts) (Full Stack Developer)📌Interesting candidates, please submit cv to : 🖇️ https://lnkd.in/gZ_RBsDx☎️Contact: 016 301 761",2025-04-25 05:17:51,91,6,4,finance
146,Business Today,https://www.linkedin.com/company/business-today-india/posts,"U.S. Treasury: IMF & World Bank Have Drifted From Core Mission, Are Wasting ResourcesAt a fiery appearance before the Institute of International Finance, U.S. Treasury Secretary Scott Bessent issued a no-nonsense call to refocus and reform the Bretton Woods institutions — the IMF and World Bank. Backed by the Trump administration, Bessent argued these institutions have drifted from their core missions, wasting resources on “sprawling agendas” and “buzzword-centric marketing” instead of tackling real economic challenges. He criticized the IMF for suffering from “mission creep,” devoting time to issues like climate change and gender, while ignoring macroeconomic imbalances, especially from surplus countries like China. Bessent emphasized that the IMF must return to being a ""brutal truth-teller""—not afraid to call out flawed policies, unsustainable debt, or currency manipulation. As for the World Bank, Bessent demanded an end to blank checks and called for sharper execution around development goals—especially energy access, private investment, and debt sustainability. This video dives deep into why the U.S. wants these powerful institutions to stop playing politics and start producing results. Watch: https://lnkd.in/e6nnqrVS | hashtag#IMF hashtag#WorldBank hashtag#ScottBessent hashtag#USPolicy hashtag#GlobalFinance",2025-04-25 07:17:51,1,1,1,finance
147,PT. Mayora Indah Tbk,https://www.linkedin.com/company/pt.-mayora-indah-tbk/posts,"✨ Start Your Journey with Mayora Group! ✨Kabar baik untuk kamu yang sedang mencari peluang karir! 🚀Saat ini, Mayora Group membuka beberapa posisi menarik untuk para talenta terbaik:1. QC Section Head (Jayanti, Tangerang)2. Unit Head Development Program Production (Jawa/Sumatera/Sulawesi)3. Unit Head Development Program Water Resources (Jawa/Sumatera/Sulawesi)4. Unit Head Development Program Packaging (Jawa/Sumatera/Sulawesi)5. Branch Operational Manager (Jawa Timur)6. Logistic Staff (Tambun, Jawa Barat)7. Project Staff (Head Office, Daan Mogot)8. Cashier - Finance (Salatiga, Jawa Tengah)9. Health & Safety Environment Unit Head (Jayanti, Tangerang)10. Quality Control Unit Head (Jayanti, Tangerang)11. General Affair Staff (Head Office, Daan Mogot)12. Personalia General Affair (Kuningan, Jawa Barat)13. Document Administration Staff (Head Office, Daan Mogot)14. Administration Staff (Rantepao, Sulawesi Selatan)15. Kepala Gudang (Palu/Parigi, Sulawesi Tengah)16. Assistant Brand Manager (Head Office, Daan Mogot)Jangan sampai ketinggalan! Segera kirimkan lamaranmu dan pastikan kamu memenuhi kualifikasi yang dibutuhkan 🤩 Semoga berhasil🌟hashtag#ServingGoodnessAndHappinessToTheWorld",2025-04-25 07:17:51,208,18,9,finance
148,B Lab Switzerland,https://www.linkedin.com/company/b-lab-switzerland/posts,"🌟 𝗦𝘂𝗰𝗰𝗲𝘀𝘀 𝗦𝘁𝗼𝗿𝘆 𝗱𝗲 𝗣𝗶𝗴𝘂𝗲𝘁 𝗚𝗮𝗹𝗹𝗮𝗻𝗱 : 𝗥𝗲𝗮𝗹𝗶𝘀𝗮𝘁𝗶𝗼𝗻 𝗱'𝘂𝗻 𝗱𝗲 𝗹𝗲𝘂𝗿 𝗲𝗻𝗴𝗮𝗴𝗲𝗺𝗲𝗻𝘁𝘀Piguet Galland & Cie SA, banque privée romande certifiée B Corp, a pour ambition d’apporter de la sérénité à ses client·es en leur simplifiant la gestion de leur patrimoine.📌 𝗥𝗲́𝗮𝗹𝗶𝘀𝗮𝘁𝗶𝗼𝗻 𝗱’𝘂𝗻 𝗲𝗻𝗴𝗮𝗴𝗲𝗺𝗲𝗻𝘁 𝗰𝗹𝗲́Parmi ses engagements pris, Piguet Galland applique désormais sa politique d’exclusion et ses critères ESG à tous les instruments financiers de ses solutions d’investissement.Dans le cadre du 𝗽𝗿𝗼𝗴𝗿𝗮𝗺𝗺𝗲 𝗦𝘄𝗶𝘀𝘀 𝗧𝗿𝗶𝗽𝗹𝗲 𝗜𝗺𝗽𝗮𝗰𝘁 (STI), la banque nous partage son approche structurée et transparente pour intégrer la durabilité dans son cœur de métier.💡 Conseil de Piguet Galland aux entreprises du secteur ?𝗔𝗱𝗼𝗽𝘁𝗲𝘇 𝘂𝗻𝗲 𝗮𝗽𝗽𝗿𝗼𝗰𝗵𝗲 𝗮𝗴𝗶𝗹𝗲 𝗲𝘁 𝗶𝘁𝗲𝗿𝗮𝘁𝗶𝘃𝗲 pour rester en phase avec les exigences de la finance durable.🛠️ Un outil clé :𝗘𝘅𝗽𝗹𝗼𝗶𝘁𝗲𝘇 𝗹𝗲𝘀 𝗱𝗼𝗻𝗻𝗲𝗲𝘀 𝗽𝘂𝗯𝗹𝗶𝗾𝘂𝗲𝘀 𝗲𝗻 𝗹𝗶𝗯𝗿𝗲 𝗮𝗰𝗰𝗲𝘀 – une ressource précieuse pour l’analyse ESG, souvent sous-exploitée, découvrez les liens en commentaires ! Cette success story montre comment le programme STI aide les entreprises suisses à structurer leur impact avec pragmatisme, pour augmenter leur résilience.👉 Découvrez tous les engagements de Piguet Galland sur notre Dashboard: https://lnkd.in/e47Xz-xK",2025-04-25 10:17:51,14,2,0,finance
149,Kaviya Prabakaran,https://www.linkedin.com/in/kaviyaprabakaran7?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEJXdEwBx-07sHP1MSAZC84pyXVkwsJleg0,"ICOs are no longer just a trend they're the launchpads of the decentralized future.From powering next-gen DeFi platforms to unlocking borderless innovation, ICOs are rewriting the rules of finance in Web3. In this blog, I break down how ICOs are shaping the blockchain revolution, enabling global participation, and driving the next big wave of crypto evolution.Whether you’re a founder, investor, or blockchain enthusiast this is your front-row seat to how ICOs are fueling the decentralized economy of tomorrow.Read now and discover how the future of finance is being built one token at a time.hashtag#BAF hashtag#ICOs hashtag#Web3 hashtag#DeFi hashtag#Blockchain hashtag#CryptoFunding hashtag#Tokenization hashtag#CryptoInnovation hashtag#Web3Community hashtag#FintechRevolution hashtag#DigitalAssets hashtag#CryptoTrends",2025-04-25 10:17:51,2,1,1,finance
150,prashant dhonde,https://www.linkedin.com/in/prashantdhonde?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAFzKt0Bu51FKl5KEkC2lW5R31ePyIUO8iI,"“When a person dies, a library burns to the ground — unless their knowledge, assets, and memories are preserved.” Every Indian family carries a wealth of wisdom, assets, and responsibilities. But when the family’s backbone is gone, everything — from bank accounts to passwords — disappears into chaos. Women and children suffer the most, left to rebuild what they never knew existed. ₹82,000+ crores of unclaimed assets are not just numbers — they are broken dreams and lost legacies. The family support system that once held us strong is fading in modern society. Urban or rural, no one is immune to this silent crisis. This is not a financial issue alone — it’s a social emergency. Tijori.ai is India’s digital vault to protect families from such loss. Because your family’s legacy deserves more than memory — it deserves clarity.For Demo with your Family,Society or Company Call/whatsapp Prashant at 9860611156 - Weekend/late evening demos availablehashtag#TijoriAI hashtag#FamilyVault hashtag#SecureYourLegacy hashtag#DigitalInheritance hashtag#FamilyFirstTech hashtag#ProtectYourAssets hashtag#SmartFamilySupport hashtag#SecureFamilyData hashtag#IndianFamilySupport hashtag#NextGenFamilyVault hashtag#UnclaimedAssetsIndia hashtag#AssetManagementIndia hashtag#LegacyDocuments hashtag#SecureDocuments hashtag#WealthPreservation hashtag#UnclaimedWealth hashtag#LostPropertyRecovery hashtag#FinancialLegacy hashtag#ForgottenAssets hashtag#DocumentVault hashtag#ModernFamilySupport hashtag#DigitalJointFamily hashtag#SecureFamilySupport hashtag#EmpoweringFamilies hashtag#FamilyUnity hashtag#FamilySafety hashtag#FamilyWellness hashtag#FamilyDataProtection hashtag#NuclearFamilyHelp hashtag#DigitalFamilyNetwork hashtag#EncryptedVault hashtag#DigitalSafety hashtag#SecureCloudStorage hashtag#CyberSecurityIndia hashtag#PrivacyByDesign hashtag#DigitalSecurity hashtag#ZeroAccessPolicy hashtag#DataProtection hashtag#DigitalTrust hashtag#SafeDataIndia hashtag#IndiaUrbanFamilies hashtag#RuralTechIndia hashtag#BharatDigital hashtag#TechForIndia hashtag#InclusiveTech hashtag#DigitalForAll hashtag#Tier2CitiesIndia hashtag#SmartVillageIndia hashtag#RuralIndiaSecure hashtag#DigitalIndia hashtag#IndianStartup hashtag#SocialStartupIndia hashtag#ImpactTech hashtag#BootstrappedSuccess hashtag#TiEConference hashtag#IIMIncubated hashtag#TechForGood hashtag#StartupIndiaMission hashtag#BusinessForImpact hashtag#SocialBusinessPlan hashtag#ElderCareTech hashtag#WomenAndWealth hashtag#ChildSecurity hashtag#FamilyFinancialLiteracy hashtag#FamilyLegacyPlanning hashtag#EmpowerIndianMoms hashtag#SecureGrandparents hashtag#CareForNextGen hashtag#FamilyHeadTools hashtag#SupportForSeniors hashtag#JewelryRecords hashtag#InvestmentTracker hashtag#CryptoVault hashtag#PropertyDocs hashtag#HealthRecords hashtag#LoansTracker hashtag#RecipeVault hashtag#ServiceProviders hashtag#PetRecords hashtag#LegalEvidenceStorage hashtag#ProtectWhatMatters hashtag#LegacyMadeSimple hashtag#FamilyLegacyIndia hashtag#TimeSavedMoneySaved hashtag#FamilyDataOrganizer hashtag#NoMoreConfusion hashtag#PlanForTheFuture hashtag#SmartFamilyPlanning hashtag#VaultYourWealth hashtag#MissionSecureIndia hashtag#PeaceOfMind hashtag#LegacyOfLove hashtag#FamilyPeace hashtag#SecureTomorrowToday hashtag#BecauseFamilyMatters hashtag#FamilyPride hashtag#TrustInTech hashtag#GenerationalWealth hashtag#LegacyUnlocked hashtag#TogetherWeSecure",2025-04-25 11:17:51,2,0,0,finance
151,Roshan Agarwal,https://www.linkedin.com/in/roshan-agarwal17?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADU-xwABV6paak8Wx-Kh4vsrxseC2hfrNiA,"Meet the man who 𝗳𝗮𝗶𝗹𝗲𝗱 𝗖𝗔 𝘁𝘄𝗶𝗰𝗲And went on to build a ₹𝟱𝟬,𝟬𝟬𝟬 𝗰𝗿𝗼𝗿𝗲 bank 👇𝗦𝗮𝗻𝗷𝗮𝘆 𝗔𝗴𝗮𝗿𝘄𝗮𝗹, born in Jaipur, faced 𝗲𝗮𝗿𝗹𝘆 𝘀𝗲𝘁𝗯𝗮𝗰𝗸𝘀.He failed in Class 8 and twice in his CA exams initiallyBut 𝗽𝗲𝗿𝘀𝗲𝘃𝗲𝗿𝗮𝗻𝗰𝗲 𝗽𝗮𝗶𝗱 𝗼𝗳𝗳, and he cleared his third tryInstead of a job in Mumbai, he chose a 𝗱𝗶𝗳𝗳𝗲𝗿𝗲𝗻𝘁 𝗽𝗮𝘁𝗵.In 𝟭𝟵𝟵𝟲, he founded 𝗔𝗨 𝗙𝗶𝗻𝗮𝗻𝗰𝗶𝗲𝗿𝘀, an NBFC.Starting with loans for truckers and small businessesNo big investors, no elite degrees, just 𝗵𝗮𝗿𝗱 𝘄𝗼𝗿𝗸,And a deep understanding of underserved markets.By 2003, AU partnered with 𝗛𝗗𝗙𝗖,In 2008, 𝗠𝗼𝘁𝗶𝗹𝗮𝗹 𝗢𝘀𝘄𝗮l invested ₹𝟮𝟬 𝗖𝗿,In 2013, Warburg Pincus, ChrysCapital, IFC infused ₹𝟮𝟱𝟬 𝗖𝗿.In 2017, AU became one of the NBFC among 72 applicantsTo get an RBI license to operate as a Small Finance Bank .On April 19, 2017, 𝗔𝗨 𝗦𝗺𝗮𝗹𝗹 𝗙𝗶𝗻𝗮𝗻𝗰𝗲 𝗕𝗮𝗻𝗸 started.Its ₹𝟭,𝟵𝟭𝟮 𝗖𝗿 𝗜𝗣𝗢 was oversubscribed 𝟱𝟯 𝘁𝗶𝗺𝗲𝘀.By March 2018, AU had 𝟯𝟬𝟲 𝗯𝗿𝗮𝗻𝗰𝗵𝗲𝘀 and 𝟮𝟵𝟮 𝗔𝗧𝗠𝘀.It entered the 𝗙𝗼𝗿𝘁𝘂𝗻𝗲 𝗜𝗻𝗱𝗶𝗮 𝟱𝟬𝟬 with assets of ₹16,038 Cr.Fast forward to 𝘁𝗼𝗱𝗮𝘆,AU Small Finance Bank has over 𝟭,𝟬𝟬𝟬 𝗯𝗿𝗮𝗻𝗰𝗵𝗲𝘀,With a market capitalization exceeding ₹𝟱𝟬,𝟬𝟬𝟬 𝗖𝗿.Here are 𝟰 𝘀𝗶𝗺𝗽𝗹𝗲 𝗹𝗲𝘀𝘀𝗼𝗻𝘀 from Sanjay Agarwal's journey :✅ Early failures don't define your future.✅ Focus and resilience can overcome systemic challenges.✅ Serving the underserved is a powerful business model.✅ Vision and execution matter more than pedigree.He didn’t just build a bank.He 𝗯𝘂𝗶𝗹𝘁 𝘁𝗿𝘂𝘀𝘁, jobs, and hope.His story proves one thing,𝗞𝗲𝗲𝗽 𝗴𝗼𝗶𝗻𝗴, Your time will come.Post 20/90 ChallengeParth Vermahashtag#finance hashtag#investmentbanking hashtag#linkedin",2025-04-25 06:17:51,39,35,0,finance
