,author,author_link,text,date,likes,comments,shares,theme
146,Manar🌟 Hamid,https://www.linkedin.com/in/manar-hamid?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACKA_6wBrERgtaesPsPyd4N1fXjuqm2H4fU,"4 أسئلة مهمة عشان تفهم إذا إدارة المشاريع مناسبة ليك❓ 1.هل لازم أغير مجالي عشان أتعلم إدارة المشاريع؟ 🎯أبدًا! إدارة المشاريع ما شرط تكون تغيير مهني – هي مجال تكميلي (Discipline)، مش بديل.يعني:🧠 تقدر تكون مهندس، طبيب، مبرمج، مصمم، أو إداري... وتتعلم إدارة المشاريع عشان:تنفّذ شغلك بشكل أفضلتنظم وقتكوتقود فرق أو مبادرات داخل مجالك📌 إدارة المشاريع بتساعدك تكبّر تأثيرك داخل تخصصك، بدون ما تغيّر مهنتك الأساسية.💼 أمثلة عملية:المبرمج العندو خلفية في إدارة المشاريع ممكن يقود فريق تطوير.المصمم الفاهم إدارة الوقت والموارد ممكن يستلم مشروع إبداعي كامل.المهندس البعرف يخطط ويتابع ويحل مشاكل ممكن يتطور بسهولة لمنسق أو مدير مشروع.✅ إدارة المشاريع مهارة مهنية تكميلية – بترفع من قيمتك، وتفتح ليك فرص جديدة في نفس مجالك.(زي ما ذكر Hussam Mandil 🔗 https://lnkd.in/duzYbHr5) 2. هل أي شخص ممكن يكون مدير مشروع؟🎯ما بالضرورة. زي ما في ناس شغوفة بالتنفيذ والتخصص، في ناس غرضها القيادة والتخطيط – ودي كلها أدوار مهمة ومكملة لبعضها.🧱 في فرق كبير بين:✔ الزول العندو مهارات تنفيذ (زي التصميم، البرمجة، البناء...)✔ والزول العندو كفاءات قيادية (يخطط، يتابع، يحل مشاكل، يدير فريق...)إدارة المشاريع بتجمع بين الاثنين – بتديك نظرة واسعة تساعدك تشوف الصورة الكبيرة، مش بس التفاصيل اليومية.3. 🧠 طيب شنو الفرق بين المهارات والكفاءات؟Skills = تنفيذ مهمة محددةCompetencies = مزيج من: 🔹 المعرفة 🔹 المهارات 🔹 السلوكوده العمق الحقيقي اللي الـ PMP بتركّز عليه. (زي ما شرح أ. Hussam Mandil : https://lnkd.in/duzYbHr5)🤝 وكمان الفرق بين Soft Skills vs Hard Skills الموجود في الملف ادناه🧩 PMP بتقيس مزيج من الاثنين – عشان تتأكد إنك قادر تنجح كقائد مشروع، مش بس منفّذ.4. 📚 طيب لو اتحصلت على الشهادة؟ هل معناها إنك خلاص بقيت مدير مشروع ناجح؟لا طبعًا. الشهادة ما بتخليك مدير مشروع ناجح تلقائيًا.زي أي شهادة مهنية محترمة، شهادة PMP بتقدّم ليك:✅ معرفة مبنية على أفضل الممارسات العالمية✅ محتوى مطوّر بخبرات سنين من معهد PMI✅ امتحان دقيق لقياس مستواك✅ ربط بين المعرفة النظرية والخبرة العمليةلكن النجاح العملي يتطلب كمان:🛠 خبرة حقيقية في بيئة مشاريع📈 استمرارية في التعلم والتطوير🌍 متابعة للتغيرات في السوق والمجال🤝 التزام بميثاق الأخلاقيات (Code of Ethics) الخاص بالمعهد🏅 القيمة الحقيقية للشهادة:مش بس امتحان ونجاح! ✅ لازم خبرة عملية موثقة ✅ التزام بمعايير مهنية عالمية ✅ توقّع بمستوى عالي من التفكير والمسؤولية ✅ تطوير مستمر (Continuing Education)🎓 في النهاية:بغض النظر عن طريقتك في توسيع فهمك في إدارة المشاريع، الرؤية الواضحة هي الأساس. إنت الشخص الوحيد القادر تجاوب على سؤال: ""هل أنا مناسب أكون مدير مشاريع؟"" والإجابة بتجي من مقدراتك، توجّهك، وطموحك المهني.ولو اخترت تمشي في مسار الشهادات، فـ PMP شهادة مهنية عالمية معروفة — لكنها ما مناسبة لكل الناس.والمهم تعرف:✅ الشهادة جزء من الصورة، لكن من دون تطبيق باقي الأركان (الخبرة، المهارات، السلوك، التطوير المستمر)، ما حتكون مدير مشاريع ناجح.PMP مناسبة للناس العندها هدف واضح، وعندها الرغبة تمشي خطوات حقيقية نحو القيادة، المسؤولية، والتأثير في بيئة مشاريع.hashtag#إدارة_المشاريع hashtag#PMP_بالعربي hashtag#مشاريع_السودان hashtag#نصائح_مهنية hashtag#ProjectManagement",2025-04-25 10:46:57,23,10,1,education
147,Damien RICHARD,https://www.linkedin.com/in/damienrichard73?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAHkPXABu3qegfTJHc_lrcRzTFzrB505YB0,"📚 Et si les vieux aussi sauvaient la planète ?, Serge Guérin, Éditions Michalon, 2024Dans quelle mesure la nouvelle génération de seniors peut-elle aider aux transitions écologiques et societales ?…et contribuer à transformer le management et la gouvernance de nos organisations ?✏️ Article dans Le Dauphiné Libéré ce matinhashtag#Dialogue hashtag#Intergénérationnel hashtag#Ecologie hashtag#Economie hashtag#Société Laurent Falque, Julien Pillot, Gabriel Guallino, Jacques Pommier IN'DEBATE INSEEC Grande Ecole OMNES Education Université Catholique de Lyon Icam - Chaire Sens & Travail, Université Catholique de Lille",2025-04-25 12:46:57,0,0,0,education
148,Eagle FM Namibia,https://www.linkedin.com/company/eaglefmnam/posts,"Dr. Roseta !Nawases has become the first woman to earn a PhD in Political Science from the University of Namibia (UNAM). Her achievement was announced on Thursday during the Windhoek Campuses graduation ceremony.Dr. !Nawases’ doctoral research, titled “The Nature of China's Relations with Africa: A Comparative Analysis of Sino-Botswana and Sino-Namibia Relations,” uses a constructivist lens to explore the political and economic factors shaping China's engagements with both Botswana and Namibia.UNAM’s Vice-Chancellor commended her, describing her as “a trailblazer and a beacon of hope for gender equity in higher education.”Report: Annakleta HaikeraPhoto: Contributed",2025-04-25 09:46:57,99,7,6,education
149,Research Council of Finland | Suomen Akatemia,https://www.linkedin.com/company/research-council-of-finland/posts,"Professoriliitto kevätseminaarissa keskustellaan parhaillaan tiedeperusteisesta kasvusta ja hyvinvoinnista. Tiede- ja kulttuuriministeri Mari-Leena Talvitien tuoman valtiovallan tervehdyksen jälkeen Akatemian vaikuttavuuden ja tiedepolitiikan yksikön johtaja Floora Ruokonen piti alustuksen aiheesta 𝗦𝘁𝗿𝗮𝘁𝗲𝗴𝗶𝘀𝗲𝘁 𝘃𝗮𝗹𝗶𝗻𝗻𝗮𝘁 𝗷𝗮 𝘁𝗶𝗲𝗱𝗲 𝗸𝗮𝘀𝘃𝘂𝗻 𝗺𝗮𝗵𝗱𝗼𝗹𝗹𝗶𝘀𝘁𝗮𝗷𝗮𝗻𝗮. Keskeisiä nostoja Flooran puheesta:💎 Korkealaatuinen tutkimus ja osaaminen tekevät Suomesta kestävän kasvun huippumaan.💎 Suomen Akatemia mahdollistaa parhaan tutkimuksen ja osaamisen siirtymisen yhteiskuntaan.💎 Koska emme tänään tiedä, miltä alalta huomisen innovaatiot syntyvät, innovaatiopolun alku on pidettävä leveänä.💎 Suomen Akatemia rahoittaa pitkäjänteistä ja uutta luovaa tutkimusta enemmän kuin koskaan aiemmin.💎 Akatemian monipuolinen ja monialainen rahoituskokonaisuus mahdollistaa radikaalit innovaatiot.hashtag#tiede hashtag#tutkimus hashtag#vaikuttavuusProfessoriliitto | Opetus- ja kulttuuriministeriö/Undervisnings- och kulturministeriet/Ministry of Education & Culture | Business Finland | Elinkeinoelämän keskusliitto EK – Confederation of Finnish Industries",2025-04-25 12:46:57,6,0,1,education
150,Hanbai.io,https://www.linkedin.com/company/hanbai-io/posts,"🚨 ¡𝗧𝗲𝗻𝗲𝗺𝗼𝘀 + 𝗱𝗲 𝟱𝟬 𝗽𝗼𝘀𝗶𝗰𝗶𝗼𝗻𝗲𝘀 𝗮𝗯𝗶𝗲𝗿𝘁𝗮𝘀! 🚨 ¿Buscas un nuevo reto en ventas, customer success, ingeniería o growth? Trabajamos con startups y empresas en plena expansión que buscan talento con hambre, actitud y ganas de romperla.👀 ¿Hay una posición que encaje contigo?🚀 𝗦𝗮𝗹𝗲𝘀Sales Engineer, en Airfal InternationalPre-sales engineer (WIN), en AppliveryPre-sales engineer (MAD), en AppliverySDR, en AppliverySDR, en Clidea digitalBDR, en CoverflexAccount Executive, en CTAIMACustomer Success, en CTAIMASDR, en CTAIMABDM, en Aqualogic (WC) LtdTécnico Comercial, en ILECAM SISTEMBDR, en indigitallAE, en indigitallAgente Inmobiliario, en JownerAccount Executive, en KabilioBDR, en KabilioBDM, en KabilioBDR, en MINDED FACTORY SDR, en Namencis EducationBDM, en PeakTechDelegado Comercial, en QuickSmile®️BDM, en VRANDED HausBDM, en WaitrySDR, en BeDoottBDR, en FisioLeadsSDR, en WuolahMarket Research, en WuolahBDR, en Grupo AdaptaliaDigital Sales (BDR), en Exclusive NetworksPre Sales, en Exclusive NetworksSalesOps, en Exclusive NetworksSDR, en Exclusive NetworksBDM, en EinnovaBDM, en Area Cooling SolutionsBDM, en Empresa especializada en Digitalización Hostelera📈 𝗥𝗼𝗹𝗲𝘀 𝗱𝗲 𝗚𝗿𝗼𝘄𝘁𝗵Head of Outbound, en CTAIMAHead of Growth, en pleezBDM Manager, en duagonKAM, en Interbel 🧠 𝗥𝗼𝗹𝗲𝘀 𝗱𝗲 𝗜𝗻𝗴𝗲𝗻𝗶𝗲𝗿í𝗮 / 𝗧é𝗰𝗻𝗶𝗰𝗼𝘀Implementation Engineer (WIN), AppliveryProject Manager Arquitectura, en ACERMA HOUSINGIngeniero de Calidad, en Tisvol S.L.Mecánico, en BENIGAR",2025-04-25 10:46:57,14,16,5,education
151,Sophie Jupillat Posey,https://www.linkedin.com/in/sophie-jupillat-posey-b8450392?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABOm9tQBM9EUvI0QWaRjAdtT-clZxd5eAKc,J’ai le plaisir de vous annoncer que j’occupe désormais le poste de Professeur d’anglais chez Education nationale.,2025-04-25 12:46:57,0,0,0,education
152,Kalyan Raj,https://www.linkedin.com/in/kalyan-raj-87aa51252?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAD5yeJ4BRplMQ0iK-oJaHWhug--JmWfV5N4,"🚨 We're Hiring: Cell Therapy Specialists! 🧬✨ Location: Hoofddorp Be part of something extraordinary — help transform how cancer is treated! Our client is on a mission to deliver cutting-edge cell therapies to patients worldwide. If you're passionate about science, innovation, and making a real impact, this could be the opportunity for you.🔬 What you’ll do: You’ll be a key player in manufacturing life-changing cell therapy products — whether it’s hands-on production in Grade A/B cleanrooms or supporting vital operations behind the scenes. 📌 Who we’re looking for: ✔️ MBO, HBO, or BSc education level ✔️ Experience in GMP manufacturing (pharma/biotech) ✔️ Knowledge of SOPs, cGMP, and blood product handling✔️ A passion for precision, purpose, and people 📍 Interested or know someone who might be? Click Apply and let’s talk! 🌍 Let’s change the world — one cell at a time. https://lnkd.in/dk3hvsUmhashtag#CellTherapy hashtag#BiotechJobs hashtag#GMP hashtag#HiringNow hashtag#LifeSciences hashtag#PharmaCareers hashtag#Cleanroom",2025-04-25 10:46:57,28,4,2,education
153,YOOL EDUCATION,https://www.linkedin.com/company/yool-education-livelearning/posts,"📢 Webinaire Métiers – YOOL EDUCATION 🗓 Mercredi 7 Mai | 🕒 De 15h à 17h💼 Découverte du métier de Spécialiste en Marketing Digital Envie de découvrir des perspectives concrètes après le Bac ? Ce webinaire est fait pour toi !👨‍💼 Une rencontre inspirante avec un professionnel du terrain, pour t’aider à construire ton projet d’avenir !hashtag#YOOLeducation hashtag#WebinaireMétiers hashtag#Orientation hashtag#MarketingDigital hashtag#AprèsLeBac hashtag#FuturPro hashtag#CarrièreDigitale",2025-04-25 10:46:57,14,0,2,education
154,Lepetitjournal.com,https://www.linkedin.com/company/lepetitjournal.com/posts,https://lnkd.in/etDD7gYrVotre enfant envisage de se tourner vers des études de communication après le bac ? Vous vous questionnez sur les débouchés réels dans cette filière et sur l’avenir de ces métiers ? Les expertes Sylvia LE et Daniela Midy d'OMNES Education et de Sup de Pub répondent à vos interrogations lors de cette conférence webinar.,2025-04-25 12:46:57,3,0,0,education
155,Dana Edwards,https://www.linkedin.com/in/dana-edwards-b116b1170?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACiuj_0ByY_v17iUsuO6gkzr0B2z95lR8mk,Tov,2025-04-25 12:46:57,0,0,0,education
156,Zophie Lif,https://www.linkedin.com/in/zophie-lif?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAlQvQoBoQ82zwp2lll2VjtYZli5O27svuI,"Jag nu även provat på Företagsuniversitetet och är nöjd med kursen i Cybersäkerhet! Upplägget passade mig bra då det inte inte krävdes deltagande i realtid, för oss som inte har möjlighet till det, där vi istället kunde se föreläsningarna i efterhand. Adderar därmed också mina första YH-poäng till samlingen 🙂",2025-04-25 12:55:57,2,0,0,education
157,businessline,https://www.linkedin.com/company/hindubusinessline/posts,"Former ISRO chief K Kasturirangan passes away in Bengaluru. Known as the man behind education reforms listed in NEP, Kasturirangan had served as chancellor of the Jawaharlal Nehru University and chairman of the Karnataka Knowledge Commission.https://trib.al/TXoEPZl",2025-04-25 10:46:57,0,0,0,education
158,Cécile Reiter Sundas,https://www.linkedin.com/in/c%C3%A9cile-reiter-sundas-04506789?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABKyJXUB_klzCutS1DcJ_8HFXutkqHRroGI,"Un grand merci à Jean-Pierre GARCIN, avec qui j’ai eu le plaisir de travailler ces deux jours dans le cadre de la certification du Parcours en management stratégique des TPE/PME que je suis actuellement à l’IFG Executive Education.Une collaboration fluide, exigeante et profondément humaine, qui m’a permis d’aller au fond des choses tout en prenant du recul.Merci Jean-Pierre GARCIN pour ton écoute, ta pédagogie et ton regard toujours juste.Et pour ceux qui ne connaissent pas encore cette vidéo qu'il nous a repartagé aujourd'hui, je vous invite à découvrir « Les gros cailloux », publiée dans le cadre de Hausse ton potentiel le 22 juin 2017 :https://lnkd.in/ek-mE_x2Un rappel essentiel : commencer par l’essentiel !",2025-04-25 12:55:57,0,0,0,education
159,Michael Ellis,https://www.linkedin.com/in/michael-ellis-1a367249?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAo-HYsButucxTBBzp7U3F2Me7nBFT529r8,# Creating A Greater Impact# Brightening Up Someone Else Future,2025-04-25 12:46:57,0,0,0,education
160,Tyrone Tellis,https://www.linkedin.com/in/tyronetellis?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAC296oBl4z5RRuhgKiGUYPoL9mJO3I4X18,"Powerful Men were not born the way they are. They were conditioned by society, parents, education, religionhttps://lnkd.in/drg8PfBz",2025-04-25 11:46:57,0,0,0,education
161,Attock Petroleum Limited,https://www.linkedin.com/company/attock-petroleum-limited/posts,"Attock Petroleum Limited, a leading Oil Marketing Company is looking for Executive HSE who has 3 to 5 years of relevant experience.Education: Bachelors in Engineering preferably in Chemical and Mechanical.Candidates having NEBOSH / OSHA Certification will be preferred.Location: SheikhupuraNo. of Positions: One (1)Responsible for assisting the site management and guide staff in the implementation of procedures, standards, framings and safety as outlined in the APL's safety management system at terminal site.Please click on the link to apply now: https://lnkd.in/dRdQtTyW",2025-04-25 12:46:57,24,3,3,education
162,CentraleSupélec EXED - Campus Casablanca,https://www.linkedin.com/company/centralesupelec-exed-campus-casablanca/posts,"🎯 Learning Expedition en Chine | Academie Groupe CDG x Centrale Exed x emlyon ExedDans le cadre de leur programme de développement des dirigeants, le Groupe CDG participe à la 3e Learning Expedition organisée par l' Ecole Centrale Casablanca, en partenariat avec École Centrale de Pékin, CentraleSupélec EXED - Campus Casablanca et emlyon Executive Education.Cette mission d’immersion en Chine (Pékin, Shanghai, Suzhou) permettra aux participants de rencontrer des acteurs stratégiques tels que SINOSURE, IFLYTEK, POWERCHINA, SEFCO Group, Shanghai LONGCHUANG Garments Co., ltd. ou encore le Parc industriel sino-singapourien. Objectif : s’inspirer des modèles d’innovation et renforcer la vision stratégique à l’international. hashtag#Leadership hashtag#LearningExpedition hashtag#CentraleCasablanca hashtag#GroupeCDG hashtag#AcademieGroupeCDG hashtag#Innovation hashtag#International hashtag#Chine Rhita FELLAT, Nassef Hmimda, PhD , Ahmed Hamza NAIR",2025-04-25 12:46:57,4,0,2,education
