,author,author_link,text,date,likes,comments,shares,theme
142,Mathieu D.,https://www.linkedin.com/in/mathieudugue?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAABHd9MUBxhFrLZtm8R5y11uNVvdT69ZKY0I,"🚀 Nouvelle édition de La Minute IA #9 Votre source incontournable pour rester à jour sur l’intelligence artificielle et ses évolutions fulgurantes, avec des tutoriels pour comprendre comment l’implémenter dans votre métier ! Au menu aujourd'hui :- OpenAI dévoile des vidéos Sora créées par des professionnels, affichant un réalisme saisissant.- Le modèle o1 d'OpenAI obtient un score estimé de 120 au test de QI de Mensa Norvège.- Sam Altman évoque l'évolution rapide de l'IA, du modèle o1 aux futurs agents autonomes.- Huawei présente un smartphone pliable à triple écran, repoussant les limites du design mobile.Ne restez pas en retard sur ces transformations qui évoluent vite, et découvrez comment l’IA peut être un atout majeur dans votre secteur !👉 Pour la lire gratuitement, c’est par ici ⤵️",2024-09-27 12:00:00,1,0,0,tutoriel
143,Jean-Marc Perfetti,https://www.linkedin.com/in/jean-marc-perfetti-57482612?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAKdDagB_mz6ZClNZYaiK7SJvPKpPROws1E,Je vous invite à regarder des tutoriels sur la photographie avec un téléobjectif. Vous y trouverez de nombreux conseils pour maîtriser cet outil et obtenir des résultats surprenants.,2025-01-25 12:00:00,1,0,0,tutoriel
144,Alain STEVENS,https://www.linkedin.com/in/alainstevens?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAA5YFABFhlu4VqNKTPwkLEk2tIqbmxPDoM,Extraction de texte : Profitez des informations utiles partagées dans des images sur Linkedin gratuitement !,2025-02-24 12:00:00,0,0,0,tutoriel
145,Basilos-Marie GNANGA,https://www.linkedin.com/in/basilos-marie-gnanga-07b736234?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADp8L98BQrNnYz76s1h-AkVsuRjLSYxtw6o,"🌟 Voici mes 3 secrets brutal que je vous dévoile pour être ultra-productif + 3 chaînes YouTube à suivre absolument si vous être débutant en Design ! 🌟👉 Secret n°1 : Le plan de batailleOn ne le répétera jamais assez : planifie ta journée ! Peu importe ton niveau, commencer à bosser sans savoir où tu vas, c’est comme naviguer sans boussole. Note tes tâches principales chaque matin (ou la veille au soir), priorise, et attaque celles qui demandent le plus d’énergie dès que tu te réveilles. 🕒👉 Secret n°2 : Fuis les distractionsNotifications, TikTok, Instagram… on connaît tous ce piège. 😅La solution ? Mode avion + playlist focus. Crée un espace de travail qui te met dans ta bulle. Crois-moi, ce n’est pas la quantité de temps que tu passes sur un projet qui compte, mais la qualité de ta concentration.👉 Secret n°3 : Apprends en continuQue tu sois débutant ou pro, le design évolue chaque jour. Reste curieux, teste des nouveaux outils, des nouvelles techniques. Même 15 minutes par jour peuvent faire la différence ! 🖌️🎥 3 chaînes YouTube à suivre pour booster ton niveau :1️⃣ The Futur : Si tu veux devenir un as en branding et stratégie design, cette chaîne est un bijou 💎.2️⃣ Satori Graphics : Pour les passionnés de graphisme, ils partagent des tutoriels simples et clairs.3️⃣ Dansky : Idéal pour apprendre les bases (et plus) des outils comme Photoshop, Illustrator et XD.Petit bonusN’oublie pas : notre atelier arrive bientôt. Que tu sois perdu dans ton processus ou que tu cherches à mieux vendre tes compétences sur les plateformes, on te donne les clés pour passer au niveau supérieur. 💼Ça se passe bientôt et les places sont limitées. 🔥 Écris-moi en DM pour plus d’infos.🔑 Le mot de la fin ? Peu importe où tu en es aujourd’hui, ce qui compte, c’est ce que tu fais maintenant pour devenir meilleur demain. Allez, c'était le designer de l'ombre je compte sur toi ! 💪hashtag#basilosdesign hashtag#designerdelombre hashtag#design hashtag#designsecrets hashtag#productivité hashtag#atelierdesign hashtag#graphismedesign",2024-12-26 12:00:00,19,1,0,tutoriel
146,Amadine HOUNGAN,https://www.linkedin.com/in/amadine-houngan?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAE2RhncBzSvPOuSvFrUx8mCoGfPz6BZgXqk,"𝐌𝐞𝐬 𝐝é𝐛𝐮𝐭𝐬 𝐚𝐯𝐞𝐜 𝐆𝐢𝐭𝐇𝐮𝐛 😻 – Une aventure mémorable !J’ai envie de vous raconter mon premier contact avec 𝐆𝐢𝐭𝐇𝐮𝐛, et croyez-moi, c’était tout sauf une histoire fluide 😂.Tout a commencé en décembre 2022, après une mésaventure avec le disque dur de ma machine. Déterminée à ne plus perdre mes petits projets de ce temps ( 𝒅𝒐𝒏𝒕 𝒋'é𝒕𝒂𝒊𝒔 𝒔𝒊 𝒇𝒊è𝒓𝒆 𝒅'𝒂𝒊𝒍𝒍𝒆𝒖𝒓𝒔), j’ai décidé d’apprendre à les sauvegarder sur GitHub. Selon moi, c’était un truc simple à faire : il suffisait de glisser mes dossiers dans le repository comme on déplace des fichiers… et hop, tout serait en ligne !Mais voilà, en suivant un tutoriel, j’ai découvert les fameuses 𝒍𝒊𝒈𝒏𝒆𝒔 𝒅𝒆 𝒄𝒐𝒎𝒎𝒂𝒏𝒅𝒆. À l’époque, j’avais une aversion totale pour le terminal 😂. Très vite, ma motivation s’est envolée, et j’ai laissé tomber cet apprentissage, oubliant même ma mésaventure.Le grand retour… sous pression 😩Deux à trois ans plus tard, fraîchement diplômée, j’ai postulé à des offres d’emploi. Quelques jours après, un appel tant attendu arrive :🔹 RH : Seriez-vous prête à passer un test demain à 14h ?🔹 Moi (toute excitée) : Bien sûr !Le jour J, tout se passe bien, ou du moins, tout se passait bien… jusqu’à la dernière épreuve.🔹 Responsable : Pouvez-vous mettre votre projet sur un dépôt GitHub ?🔹 Moi (perplexe) : ...🔹 Lui : Vous savez le faire, n’est-ce pas ?🔹 Moi (avec assurance) : Bien sûr !Et là, cher réseau… j’ai aimé le terminal sans le savoir 😂. Sous pression, avec l'aide de ma cousine ChatGPT, j’ai réussi à créer un repository, à pousser mon projet dessus et à y inviter le responsable. Un vrai moment de stress transformé en victoire !Depuis ce jour, je me suis plongée sérieusement dans l’apprentissage de GitHub, j'ai même découvert qu'on pouvait glisser les dossiers dans le repository sans avoir à utiliser des lignes de commande. Et aujourd’hui, aujourd'hui, GitHub et moi, on se connait 😂😻.𝐒𝐨𝐲𝐞𝐳 𝐚𝐜𝐜𝐫𝐨 à 𝐥’𝐢𝐝é𝐞 𝐝𝐞 𝐯𝐨𝐮𝐬 𝐚𝐦é𝐥𝐢𝐨𝐫𝐞𝐫. Si je l'étais entre-temps, et que j’avais persévéré dans mon apprentissage, j’aurais non seulement évité cette panique, mais aussi, pourquoi pas ? J'aurais cherché à comprendre la panne de mon disque dur ! Mais aujourd’hui, je ne laisserai plus passer facilement de telle mésaventure. Et vous ? Comment se sont passés vos débuts avec GitHub ? Ou avez vous une autre méthode pour conserver vos projets en cas de mésaventure avec votre disque dur ou avec votre machine  ? 𝐇â𝐭𝐞 𝐝𝐞 𝐯𝐨𝐮𝐬 𝐥𝐢𝐫𝐞 ! 🚀Amadine HOUNGAN, Ur Tech Friend 💻🖱️",2025-02-24 12:00:00,57,34,1,tutoriel
147,STOCKBOOKING,https://www.linkedin.com/company/stockbooking/posts,"📢 Après son envoi à nos abonnés, La newsletter STOCKBOOKING de novembre est en ligne ! 🌍📦Ce mois-ci, nous avons franchi des étapes majeures pour redéfinir la logistique et l'innovation :✨ Au programme :🔹 Retour sur notre participation au Web Summit Lisbonne, où nous avons présenté notre Tour de Contrôle connectée.🔹 Présentation de nos connecteurs hashtag#WMS et hashtag#ERP au Supply-Chain-Event Paris.🔹 Expansion internationale : bienvenue à nos nouveaux partenaires en Belgique, Espagne, Portugal, Maroc, Sénégal, Bénin, et Côte d’Ivoire.🔹 Découvrez nos tutoriels vidéo pour maîtriser notre connecteur StockBooking x WMS Davanti-WICS.🔹 Une offre exclusive d’entrepôt près de hashtag#Lille pour vos besoins ponctuels ou longue durée.🔹 Et enfin, nous sommes fiers de concourir pour le titre d’Entreprise la plus innovante en Hauts-de-France ! 🏆👉 Envie de tout savoir ? Lisez notre newsletter et découvrez pourquoi StockBooking est le partenaire qu’il vous faut pour une logistique agile, durable, et connectée.💌 Pas encore abonné ? Rejoignez notre communauté et ne manquez plus rien !hashtag#StockBooking hashtag#Newsletter hashtag#Logistique hashtag#SupplyChain hashtag#Innovation hashtag#Expansion",2024-12-26 12:00:00,14,0,2,tutoriel
148,Jonathan Béni Hounsoulin,https://www.linkedin.com/in/jonathan-b%C3%A9ni-hounsoulin-494455327?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFJ4WXABnVMjYZWHHTfcSJlJYUFarXv1R8c,"‎Une mauvaise ""Sélection"" te fait perdre de l'argent. (Voici comment l'optimiser dès aujourd'hui ↴)‎‎La partie ""Sélection"" est bâclée sur la plupart des profils LinkedIn. ‎C'est devenu une partie où on aligne ses meilleurs posts, et articles peu utiles. ‎‎Or, une ""Sélection"" bien optimisée fait une chose : elle CONVERTIT. ‎‎Voici comment optimiser votre Sélection dès aujourd'hui. ‎‎1. Contenu‎La partie Sélection contient généralement trois (03) types d'éléments : ‎‎➝ Un lien de réservation d'appel‎➝ Les leads magnets ‎➝ Les offres ‎‎1.1. Le lien de réservation d'appel ‎↳ Utilisez Calendy ‎‎N.B. J'utilise un formulaire Google Docs car je suppose que tous mes clients potentiels sont occupés.‎‎Ceci facilite la prise de contact dans le cas d'un appel éventuel. ‎‎1.2. Les leads magnets ‎Mettez en avant vos ressources gratuites : ‎‎➝ Tutoriels Vidéos ‎➝ Check-list‎➝ Ebooks ‎‎1.3. Les Offres ‎Listez vos offres et rangez-les par ordre de moins cher et plus cher. Voici un exemple : ‎‎➝ Petite Offre : Abonnement Newsletter ‎➝ Offre Moyenne : Mini-Formation‎➝ Offre Premium : Coaching Intensif ‎‎2. Les Visuels.‎➝ Vos visuels augmentent ou diminuent votre valeur perçue. Ils doivent être clean et pro. ‎‎➝ La taille (HD) : 3264px x 1836px‎‎3. Le Copywriting ‎Il y a déjà trop de formules génériques. ‎Vous n'allez pas vous démarquer avec ça.Suivez les exemples du Carrousel. Choisir sa ""Sélection"", c'est choisir ses meilleurs employés qui convertissent encore et encore. Alors, faites que ça compte 📌P.S. Mon cadeau de Nouvel an est dans les Commentaires ↴‎",2025-01-25 12:00:00,20,19,0,tutoriel
149,Samsirath ALADJI BONI S.,https://www.linkedin.com/in/samsirath-aladji-boni-s-b852262a5?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEmJuRUBCTM7HBUR91jvYkzEszngio90onY,"💡Ma formation sur le Développement Web 2👌🏽💡Comme vous pouvez le constater, il y a exactement deux semaines que je n'ai plus fait de publication 🙄👀Que dis-je ???🤭🤭En effet, nous sommes à l'étape du système WordPress depuis le 06 janvier 2025.😓 Les débuts avec ce système n'étaient pas faciles, mais avec l'aide :▫️Des formateurs,▫️Des amis,▫️Des tutoriels,je m'en sors 😌♦️La semaine du 06/01/2025Il était question de créer en groupe un site fonctionnel pour le CAEIB.♦️La semaine du 13/01/2025Par contre, pour cette semaine, il était question de créer un site e-commerce fonctionnel avec l'extension WooCommerce dans WordPress pour une entreprise fictive appelée FOODMART.Le lien de notre Site e-commerce:https://lnkd.in/eYqc9m_FVoici quelques concepts clés : 🔆 WordPress : c'est un système de gestion de contenu qui permet de créer et de gérer facilement un site web et des blogs. 🔆 WooCommerce : est une extension qui permet de transformer votre site WordPress en boutique en ligne. 🔆 E-commerce : l'achat et la vente de produits et services en ligne.hashtag#DCLIChashtag#AfrikEdutechhashtag#DCLIC+Développement Wep hashtag#EPITECHhashtag#ECOLE229hashtag#DIGITAL VALLEY hashtag#FREDDYAGBONAhashtag#VigninouFocasTCHANHOUN🇧🇯🇧🇯👌🏽",2025-01-25 12:00:00,25,14,1,tutoriel
150,Heteractis,https://www.linkedin.com/company/heteractis/posts,"🚀 Le SEO en 2025 : où et comment se référencer dans un monde en pleine révolution ?Chez Heteractis, nous ne nous contentons pas de suivre les tendances, nous les anticipons. Le référencement traditionnel centré sur Google est dépassé. Aujourd’hui, la visibilité est un jeu multicanal.Nous venons de publier un article complet pour vous aider à comprendre :Pourquoi Bing devient une priorité, notamment avec son rôle clé dans les moteurs IA comme ChatGPT et Perplexity.Comment YouTube s’impose avec des vidéos qui captent l’attention et s’affichent dans les résultats de recherche.Pourquoi TikTok, Instagram et les réseaux sociaux sont les prochains champs de bataille du SEO.📚 Découvrez nos stratégies concrètes pour être visible partout où vos clients vous cherchent : tutoriels vidéo, contenus optimisés pour les IA, et bien plus encore.👉 Lisez l’article complet2025 est une année clé pour réinventer votre SEO. Et si nous construisions ensemble votre visibilité de demain ?hashtag#SEO hashtag#Heteractis hashtag#Référencement hashtag#MarketingDigital hashtag#WebAgency",2025-01-25 12:00:00,1,0,0,tutoriel
151,Billy Stucke,https://www.linkedin.com/in/billy-stucke-7753a2214?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAADYpn8kB8bW9FlMEjkhgpFfA1EEIkxBr87w,"🔐 Microsoft Entra External ID (B2B) : Sécuriser l’accès des utilisateurs externesL’ouverture du SI aux partenaires, fournisseurs et clients est essentielle… mais elle ne doit pas se faire au détriment de la sécurité. Microsoft Entra External ID - Collaboration B2B permet de gérer ces accès externes tout en gardant la maîtrise des identités et des autorisations.⚠️ Problème ? La configuration par défaut peut être trop permissive, exposant l’entreprise à des risques.✅ Solution ? Un durcissement ciblé : MFA, stratégies conditionnelles, restriction des accès sensibles...J’ai rédigé un tutoriel technique détaillé sur la mise en place et le renforcement de Microsoft Entra External ID en mode B2B. Si vous voulez sécuriser vos accès externes sans complexifier l’expérience utilisateur, c’est par ici 👇hashtag#Microsoft hashtag#EntraID hashtag#CyberSécurité hashtag#ZeroTrust hashtag#IAM hashtag#SécuritéInformatique hashtag#B2B hashtag#GestionDesIdentités hashtag#AzureAD hashtag#MFA hashtag#MicrosoftSecurity",2025-03-26 12:00:00,12,0,2,tutoriel
152,Débora ADANGUIDI,https://www.linkedin.com/in/d%C3%A9bora-adanguidi-361225351?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAFfGrbkBT5lrCWrf_uE0i9D7kfnj6o9pYPE,"🚀 Les clés pour mieux vendre en cosmétique – Partie II et finPour attirer plus de clients et booster tes ventes, la présentation de tes produits est essentielle ! 📸 Assure-toi d'avoir de belles photos avec un bon éclairage et un fond attrayant. Un avant/après fonctionne particulièrement bien en cosmétique ! En parallèle, sois transparent sur la composition 🌿 : tes clients veulent savoir ce qu'ils appliquent sur leur peau. Évite les arguments trompeurs et mets en avant les bienfaits réels des ingrédients.Les avis clients sont un atout puissant 🗣️ ! Encourage-les à partager leurs expériences en photo ou vidéo pour rassurer les nouveaux acheteurs. Ensuite, sois actif sur les réseaux sociaux 📲 : partage des conseils beauté, des tutoriels et organise des jeux concours pour engager ta communauté. N'oublie pas d'attirer les acheteurs avec des offres et promotions 🎉, comme des réductions pour les nouveaux clients ou des ventes flash pour créer un sentiment d’urgence.Enfin, un service client réactif et professionnel 📞 fait toute la différence ! Réponds rapidement aux messages et accompagne tes clients dans leurs choix. Un bon SAV fidélise et transforme un simple acheteur en client régulier. 💡 Avec ces stratégies, ton business cosmétique sera sur la voie du succès ! ✨🚀",2025-02-24 12:00:00,6,2,0,tutoriel
153,Ayodele Samirath CHABI,https://www.linkedin.com/in/ayodele-samirath-chabi-055183262?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEB0CIEBgLvbhg9YfibmNB-Hk5LkKdHaLwY,"Nouveau cap dans mon apprentissage du développement web ! 🚀Ces dernières semaines, j’ai exploré plusieurs aspects du code, et chaque étape me permet de mieux comprendre comment tout fonctionne.✅ HTML & CSS : J’ai appris à structurer et styliser des pages web. Voir une simple ligne de code se transformer en une interface complète, c’est toujours motivant.✅ Algorithmes avec AlgoBox : Travailler la logique et la résolution de problèmes avant même de coder. Ça m’a aidée à mieux structurer ma pensée et à anticiper les erreurs.✅ Introduction à JavaScript : Cette semaine, je suis entrée dans le vif du sujet avec les classes et la programmation orientée objet. Comprendre comment organiser mon code et structurer mes projets avec des objets, c’est un vrai changement de perspective !Les difficultés : Comme dans tout apprentissage, il y a des moments de doute et des défis à surmonter. Par exemple, la compréhension des concepts de la programmation orientée objet en JavaScript a été un peu complexe au début. Mais chaque difficulté m'a poussée à chercher des solutions et à renforcer mes compétences.Les solutions : Pour surmonter cette difficulté, j’ai pris le temps de lire davantage de documentation, de regarder des tutoriels et d’appliquer ce que j’apprenais à des projets concrets. De plus, les échanges avec d’autres développeurs m’ont permis de mieux comprendre certains concepts et d’avancer plus sereinement.Chaque nouvelle compétence me motive encore plus, et ce n’est que le début. Si vous avez des conseils ou des ressources intéressantes sur JavaScript et la POO, je suis preneuse ! DéveloppementWeb hashtag#HTML hashtag#CSS hashtag#DéveloppementWeb DClic hashtag#Digital hashtag#OIF hashtag#Simplon Bénin # Ecole 229 # AfrikeduTech hashtag#Bouge Labs  #10000 Codeurs.",2025-02-24 12:00:00,28,8,0,tutoriel
154,Rémi INVERNIZZI,https://www.linkedin.com/in/r%C3%A9mi-invernizzi?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAD8Nr1MBuqa8hOgXH_KvxamplWRRAV316W4,Besoin d'envoyer un mail par l'intermédiaire d'un PLC WAGO et de sa libraire sous CODESYS Group ?⏩ Suivez le guide 👮 au travers de ce petit tutoriel qui vous permettra de réaliser cette tâche ⚙️ de façon simple.hashtag#EnvoiMail hashtag#AlarmeMail hashtag#Telesurveillance hashtag#SuiviFonctionnement hashtag#Telegestion,2024-12-26 12:00:00,14,2,0,tutoriel
155,Duval Peme,https://www.linkedin.com/in/duval-peme-?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAB_s8UEB6-alOoDZf99-4xOvBIxnl7rfIC4,Hello je te partage ce tutoriel qui explique comment utiliser les paramètres et M-Query pour changer dynamiquement la source de données. Pour l'exemple nous allons passer de Snowflake à SQL Server. Bonne lecture et bon apprentissage!!!hashtag#Data hashtag#PowerBI hashtag#Devenezunereference,2024-10-27 12:00:00,13,1,0,tutoriel
156,Ingrid AHOUISSOU,https://www.linkedin.com/in/ingridahouissou?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAACDymLkB1zzwq6GprOJyiwD82aUvfT_F8Tg,"Si tu fais partie de ceux qui ignorent les films, tu ne dois pas passer à côté de ce post 👇 J’ai longtemps accordé peu d’importance aux films.Même lorsque je prenais l’engagement de regarder un, devine ce qui m’arrivait ?Je finissais toujours par m’endormir après 15 ou 20 minutes 🤣 🤣 Pour moi, il semblait bien plus utile de suivre une formation ou un tutoriel que de passer 2 à 3 heures devant un film sans fin apparente.Mais avec le temps, j'ai compris que suivre et comprendre un film, c’est savoir lire entre les lignes d’une histoire.Derrière chaque film, se cache un secret de storytelling, un atout précieux pour tout entrepreneur ou professionnel qui vise à captiver une audience.Vous avez sûrement déjà vu un film qui vous a fait pleurer ou vibrer d’émotion 😄 😄 .Les entrepreneurs les plus inspirants sont ceux qui savent raconter une histoire qui captive, qui donne envie de les suivre.Ils nous partagent leur parcours : comment ils ont commencé, les obstacles rencontrés, les résultats atteints, et où ils en sont aujourd’hui.Si vous regardez bien, c’est la même structure narrative que celle des films : un héros qui quitte son monde ordinaire, aller à la chercher d’un trésor, affronte des épreuves et revient triomphant.Depuis cette réalisation, j’ai commencé à apprécier les films, les histoires et je prends du plaisir à comprendre le storytelling qui se cache derrière chaque film ou livre.Alors, prenez le temps de regarder et de comprendre les films, lisez des livres, les histoires, apprenez à raconter votre propre histoire, partagez vos hauts et vos bas, vos victoires et vos doutes. Créez une connexion humaine et suscite l’empathie dans votre parcours pro.Quel film t’a déjà fait pleurer ou t’a profondément touché ? Je serais ravi de lire tes commentaires !",2024-10-27 12:00:00,22,3,0,tutoriel
157,Adjéwoda Marius BOKOUE,https://www.linkedin.com/in/profilprodemarius?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAEhA5CABABNXygZ6vqq5mN4bJVCR-8GSgPg,"TitaCMChallenge 13 : Le défi de la vidéo et de l’imageCe challenge a été une belle opportunité d'échanger nos expériences et de grandir ensemble.Une tendance s'est cependant imposée : le contenu visuel règne sur les réseaux sociaux.Aujourd'hui, l’attention des utilisateurs se porte sur des formats dynamiques et attrayants.Lire de longs textes est devenu un luxe que peu peuvent se permettre dans un flot constant d’informations.Le public recherche du contenu rapide, divertissant et facile à consommer.Rester pertinent est un défi ! En tant que Community Managers, nous devons adapter nos stratégies et développer nos compétences en création vidéo et en traitement d’image.Voici quelques pistes à explorer :Se former aux outils de montage vidéo (Adobe Premiere Pro, CapCut...) et de retouche photo (Photoshop, Lightroom).Suivre les tendances sur TikTok, Instagram Reels et YouTube Shorts.Expérimenter différents formats : tutoriels, interviews, animations, timelapses...Collaborer avec des créateurs pour enrichir vos contenus.Ne jamais négliger la qualité du son et de l’image.Le Community Management évolue sans cesse. En maîtrisant l’art du contenu visuel, nous pourrons non seulement capter l’attention, mais aussi bâtir des communautés engagées et propulser des marques vers le succès.Et vous, quelles sont vos astuces pour produire du contenu visuel percutant ?Partagez-les en commentaires !Dernier jour du hashtag#TitaCMChallenge, j'ai eu la grâce de faire ce parcours avec des collègues très déterminés et prêt pour propulser au sommet, merci à vous. Axelle BOKO Djessougnon Ozé ODIN Osée SOKE Carline HOUNKPE Hanniel femy Honfo Sèna Blandine ALLOWANOUEHOUMI Blessingshashtag#TellYourStory hashtag#InspireTonAudience",2024-10-27 12:00:00,13,2,0,tutoriel
158,Alimi LAMIDI,https://www.linkedin.com/in/alimi-lamidi-bb2966301?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAE000TYBuMtmQ7HZzC1fwQ_3a679eMvAops,"Cette aventure est un véritable voyage qui m'a transformé !Le PHP est un langage que j'aime beaucoup👨‍💻. Je me suis toujours demandé, ""Pourquoi ?""Peut-être parce que c'est le premier langage backend par lequel j'ai commencé. Parfois, lorsque je repense à mon histoire avec ce langage de programmation, je ne peux m'empêcher de sourire, car je suis vraiment fier du chemin que j'ai parcouru jusqu'ici.À mes débuts avec ce fameux langage, je ne comprenais rien, ou du moins, pas grand-chose des bases. Tout était comme du chinois à mes yeux. Je suivais des tutoriels et notais les notions que je trouvais importantes pour moi. Après avoir suivi plusieurs tutoriels de Grafikart, Pierre Giraud, etc., je n'y voyais toujours pas grand-chose.Voulant coûte que coûte maîtriser ce langage, j'ai alors commencé par m'essayer avec des mini-projets. Être débutant dans un domaine et vouloir s'en sortir tout seul n'est pas chose facile. J'ai donc sollicité l'aide d'un devancier en programmation, qui a toujours eu le sens du partage. Toujours là lorsque j'avais besoin de lui. Je lui serai éternellement reconnaissant.En fonction de la disponibilité de chacun, nous faisions un programme. Il m'aidait et nous travaillions en ligne. Il faisait même de petites vidéos pour m'expliquer certaines notions avec de la pratique à l'appui. Son aide m'a réveillé d'un profond sommeil. J'ai commencé à me retrouver. Jour après jour, j'évoluais constamment. Mais pour moi, c'était lent.J'ai donc pensé à accélérer le processus d'apprentissage. J'ai alors commencé par bûcher des bouts de code PHP🤧. Ne voulant pas le décevoir ou lui faire penser qu'il perdait son temps avec moi, j'ai bûché certaines parties de code (connexion à la base de données, inscription et authentification d'un utilisateur). J'ai bûché ces bouts de code au point où, même en dormant, je pouvais me souvenir de chaque détail.Un mois après, j'ai compris que, évoluer de cette façon ne m'emmènerait pas bien loin. A quoi cela servirait-il d'avoir un code en tête sans pouvoir l'expliquer à une personne dans le besoin🤷‍♀️ ? C'est ainsi que j'ai pris un peu de recul pour me concentrer et suivre un véritable processus d'apprentissage.Un conseil ? Il est essentiel de maîtriser les fondamentaux avant de se lancer dans des projets plus complexes. La tech peut paraître intimidante au début, mais chaque développeur a commencé quelque part. Et croyez-moi, peu importe le domaine, on ne devient pas bon du jour au lendemain. Il y a toujours un processus à suivre.Et vous, quel est votre langage de programmation préféré ? Racontez-nous un peu l'histoire qui se cache derrière ce langage⬇.hashtag#codelifehashtag#developpementweb",2025-01-25 12:00:00,11,2,0,tutoriel
159,Jean-Marc Perfetti,https://www.linkedin.com/in/jean-marc-perfetti-57482612?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAKdDagB_mz6ZClNZYaiK7SJvPKpPROws1E,un tutoriel photo et davantage de photos vous attendent sur le post de newsletter LinkedIn,2025-01-25 12:00:00,4,0,1,tutoriel
160,Yann Justeau,https://www.linkedin.com/in/yann-justeau?miniProfileUrn=urn%3Ali%3Afsd_profile%3AACoAAAREwYcB1xyGV2FeE5VajSItSK-1uzbXIPw,"🎯 Stop aux illusions sur les ""solutions cartographiques offertes"" !Il faut arrêter de faire croire que les outils proposés par Google, Microsoft, Esri ou Mapbox sont des miracles gratuits. Oui, ils offrent des fonctionnalités impressionnantes, mais elles ont un coût, souvent minoré au départ. Le choix de ces solutions doit être conscient et assumé.🔥 Choisir son modèle, c'est essentielAucun problème à partager le succès de mon gâteau avec hashtag#Alsa : si je choisis leur levure, je sais dès le départ que ça a un prix. Avec ces solutions cartographiques, c'est pareil : vous payez, acceptez les conditions, et parfois une dépendance à long terme.📊 Exemples chiffrés :hashtag#GoogleMaps : 100 000 vues = 500 € ou plus par mois (deux cartes par minute 😉).hashtag#Mapbox : facturation selon utilisateurs actifs mensuels (MAU), chargements de cartes et requêtes API. Les paliers gratuits sautent vite au succès. (https://lnkd.in/e9pCBc5q)hashtag#ArcGIS : licence dès 1 500 €/an, extensions jusqu'à 5 000 €, et solutions entreprise atteignant des dizaines de milliers d’euros. Le produit est top, mais ces coûts méritent réflexion.💬 Ras-le-bol des néo cartographes autoproclamés !Depuis quelque temps, on voit fleurir des ""spécialistes SIG"" qui, après deux tutoriels, vantent les mérites de solutions qu'ils ne maîtrisent pas. Ces discours, souvent calqués sur des argumentaires marketing, manquent de recul et décrédibilisent un domaine exigeant. Promouvoir une solution sans connaître son coût, ses limites ou implications, c’est tromper les utilisateurs. La cartographie, c’est plus que de belles cartes : c’est des données, des outils et des objectifs.Et que dire des entreprises qui se proclament expertes de l'open source, mais encapsulent des codes ouverts et des données publiques dans des solutions ""propriétaires déguisées"", tout aussi fermées et coûteuses que les solutions commerciales qu'elles dénoncent ? Cette hypocrisie brouille la perception de l'open source et dénature ses principes fondamentaux.Trop souvent, dans les écoles et universités, des solutions comme celles d'hashtag#Esri sont enseignées sans expliquer leurs coûts ou alternatives. Résultat : des jeunes embauchés me demandent comment pirater une licence qu’ils ont utilisée pendant leurs études. Il est urgent de mieux former pour éviter cette dépendance dès le départ.⚖️ Clarté et choix avant tout.Ces outils sont formidables lorsqu'ils sont adaptés à vos besoins et budget. Mais cessons de relayer les discours marketing sans analyse ni recul. Que ce soit pour des solutions commerciales ou des outils prétendument open source, tout confort a un coût. Le véritable enjeu, c’est d’avoir toute l’information dès le départ : coûts, implications, dépendances. Choisir une ""levure"" ou une solution cartographique, c’est pareil : cela doit être un choix éclairé et transparent.Lisez l'article pour en savoir plus 👇 hashtag#cartographie hashtag#opensource hashtag#donnéespubliques hashtag#modèleéconomique hashtag#choixclair hashtag#marketing hashtag#réflexion",2024-12-26 12:00:00,36,1,3,tutoriel
